what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362280524909
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362280531519
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362280541999
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362280548339
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362280557319
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362280563329
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362280580869
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1362280582689
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362280588259
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362280588919
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362280589179
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362280590819
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1362280609569
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1362280614459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362280614469
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362280616429
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362280638119
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362280640139
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1362280668729
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362280681979
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362280684339
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362280693929
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362280695739
