what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1362471736622
java.version,sysinfo,,,"1.6.0_23",1362471736622
java.vm.info,sysinfo,,,"mixed mode",1362471736622
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1362471736622
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1362471736622
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1362471736622
java.vm.specification.version,sysinfo,,,"1.0",1362471736622
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1362471736622
java.vm.version,sysinfo,,,"19.0-b09",1362471736622
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471736990
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471744175
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471748644
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471753941
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1362471754583
started,bundle,com.altera.sbtgui.core,12.0.0.263,"com.altera.sbtgui.core",1362471754587
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362471754850
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471757179
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471759482
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362471794848
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1362471827603
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1362471828800
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1362471833131
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362471838742
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362471841927
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1362471842122
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1362471846733
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362471854904
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362471859173
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1362471864564
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362471865943
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1362471870730
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1362471871494
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362471879636
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1362471883130
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471900949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471905179
executed,command,,,"com.altera.sbtgui.launch.iss.Nios2IssLaunchShortcut.run",1362471905186
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471908659
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471910918
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1362471913541
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471914716
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1362471915805
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1362471915805
opened,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362471918189
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1362471918431
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1362471918440
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1362471918499
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1362471922434
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/c/Users/danny/Documents/GitHub/Project2/software/Rss232/Rss232.elf] return code: 8",1362471926444
error,log,,,"Downloading ELF Process failed",1362471926446
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471934142
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362471934774
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471940211
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471944491
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471945204
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471955208
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471958869
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362471960527
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362471963331
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362471963337
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1362471964437
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362471969872
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362472005489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362472017270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362472057999
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362472059904
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362472131804
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362472149341
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362472159556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362472165146
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362472179868
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362472193153
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362472205340
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362472208599
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362472223806
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362472227977
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362472235098
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1362472276112
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1362472277703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362472284305
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362472285376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362472289908
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362472289911
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.263,"com.altera.debug.cdi.gdb.plugin",1362472292283
