what,kind,bundleId,bundleVersion,description,time
started,bundle,com.altera.sbtgui.integration,12.0.0.263,"com.altera.sbtgui.integration",1362303091386
started,bundle,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch",1362303091386
started,bundle,com.altera.sbtgui.project,12.0.0.263,"com.altera.sbtgui.project",1362303091386
started,bundle,com.altera.systemconsole,12.0.0.263,"com.altera.systemconsole",1362303091386
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.263,"com.altera.systemconsole.designs.plugin",1362303091386
started,bundle,com.altera.systemconsole.scripting,12.0.0.263,"com.altera.systemconsole.scripting",1362303091386
started,bundle,com.altera.utilities,12.0.0.263,"com.altera.utilities",1362303091386
started,bundle,org.eclipse.egit.core,2.1.0.201209190230-r,"org.eclipse.egit.core",1362303091386
started,bundle,org.eclipse.egit.ui,2.1.0.201209190230-r,"org.eclipse.egit.ui",1362303091386
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1362303091386
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1362303091386
started,bundle,org.eclipse.jgit,2.1.0.201209190230-r,"org.eclipse.jgit",1362303091386
os,sysinfo,,,"win32",1362303091386
arch,sysinfo,,,"x86",1362303091386
ws,sysinfo,,,"win32",1362303091386
locale,sysinfo,,,"en_CA",1362303091386
processors,sysinfo,,,"4",1362303091386
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1362303091386
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1362303091386
java.specification.name,sysinfo,,,"Java Platform API Specification",1362303091386
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1362303091386
java.specification.version,sysinfo,,,"1.6",1362303091386
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1362303091386
java.version,sysinfo,,,"1.6.0_23",1362303091386
java.vm.info,sysinfo,,,"mixed mode",1362303091386
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1362303091386
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1362303091386
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1362303091386
java.vm.specification.version,sysinfo,,,"1.0",1362303091386
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1362303091386
java.vm.version,sysinfo,,,"19.0-b09",1362303091386
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362303107266
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362303288055
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362303699272
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362304028184
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362304032802
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.opendecl",1362304034798
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362304034861
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362304034892
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362304041241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362304076404
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362304095607
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362304095638
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362304097339
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362304097354
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362304098977
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362304110349
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362304125606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362304128898
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362304157274
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362304208239
